,year,yearcount,weekofyear,station_max_temp_c,station_min_temp_c,cum_rain_prior_24_wks,avg_max_temp_prior_22_wks,year_shift_0,yearcount_shift_0,weekofyear_shift_0,station_max_temp_c_shift_0,station_min_temp_c_shift_0,cum_rain_prior_24_wks_shift_0,avg_max_temp_prior_22_wks_shift_0,year_shift_1,yearcount_shift_1,weekofyear_shift_1,station_max_temp_c_shift_1,station_min_temp_c_shift_1,cum_rain_prior_24_wks_shift_1,avg_max_temp_prior_22_wks_shift_1,year_shift_2,yearcount_shift_2,weekofyear_shift_2,station_max_temp_c_shift_2,station_min_temp_c_shift_2,cum_rain_prior_24_wks_shift_2,avg_max_temp_prior_22_wks_shift_2,year_shift_3,yearcount_shift_3,weekofyear_shift_3,station_max_temp_c_shift_3,station_min_temp_c_shift_3,cum_rain_prior_24_wks_shift_3,avg_max_temp_prior_22_wks_shift_3,year_shift_4,yearcount_shift_4,weekofyear_shift_4,station_max_temp_c_shift_4,station_min_temp_c_shift_4,cum_rain_prior_24_wks_shift_4,avg_max_temp_prior_22_wks_shift_4
259,1995,5,46,31.1,22.8,1053.599999999999,33.522727272727266,1995,5,46,31.1,22.8,1053.599999999999,33.522727272727266,1995.0,5.0,45.0,31.7,23.3,1207.6299999999992,33.599999999999994,1995.0,5.0,44.0,33.9,23.3,1412.249999999999,33.57272727272726,1995.0,5.0,43.0,32.2,23.3,1501.5699999999995,33.54545454545453,1995.0,5.0,42.0,33.9,23.3,1455.8399999999995,33.52272727272726
260,1995,5,47,32.2,22.8,1038.049999999999,33.47272727272727,1995,5,47,32.2,22.8,1038.049999999999,33.47272727272727,1995.0,5.0,46.0,31.1,22.8,1053.599999999999,33.522727272727266,1995.0,5.0,45.0,31.7,23.3,1207.6299999999992,33.599999999999994,1995.0,5.0,44.0,33.9,23.3,1412.249999999999,33.57272727272726,1995.0,5.0,43.0,32.2,23.3,1501.5699999999995,33.54545454545453
261,1995,5,48,33.3,22.8,1038.099999999999,33.445454545454545,1995,5,48,33.3,22.8,1038.099999999999,33.445454545454545,1995.0,5.0,47.0,32.2,22.8,1038.049999999999,33.47272727272727,1995.0,5.0,46.0,31.1,22.8,1053.599999999999,33.522727272727266,1995.0,5.0,45.0,31.7,23.3,1207.6299999999992,33.599999999999994,1995.0,5.0,44.0,33.9,23.3,1412.249999999999,33.57272727272726
262,1995,5,49,31.1,22.2,1011.5399999999989,33.29545454545455,1995,5,49,31.1,22.2,1011.5399999999989,33.29545454545455,1995.0,5.0,48.0,33.3,22.8,1038.099999999999,33.445454545454545,1995.0,5.0,47.0,32.2,22.8,1038.049999999999,33.47272727272727,1995.0,5.0,46.0,31.1,22.8,1053.599999999999,33.522727272727266,1995.0,5.0,45.0,31.7,23.3,1207.6299999999992,33.599999999999994
263,1995,5,50,30.6,22.2,1009.4999999999992,33.122727272727275,1995,5,50,30.6,22.2,1009.4999999999992,33.122727272727275,1995.0,5.0,49.0,31.1,22.2,1011.5399999999989,33.29545454545455,1995.0,5.0,48.0,33.3,22.8,1038.099999999999,33.445454545454545,1995.0,5.0,47.0,32.2,22.8,1038.049999999999,33.47272727272727,1995.0,5.0,46.0,31.1,22.8,1053.599999999999,33.522727272727266
264,1995,5,51,30.0,22.2,968.3199999999993,32.945454545454545,1995,5,51,30.0,22.2,968.3199999999993,32.945454545454545,1995.0,5.0,50.0,30.6,22.2,1009.4999999999992,33.122727272727275,1995.0,5.0,49.0,31.1,22.2,1011.5399999999989,33.29545454545455,1995.0,5.0,48.0,33.3,22.8,1038.099999999999,33.445454545454545,1995.0,5.0,47.0,32.2,22.8,1038.049999999999,33.47272727272727
265,1996,5,1,28.3,21.7,948.7799999999993,32.71818181818182,1996,5,1,28.3,21.7,948.7799999999993,32.71818181818182,1995.0,5.0,51.0,30.0,22.2,968.3199999999993,32.945454545454545,1995.0,5.0,50.0,30.6,22.2,1009.4999999999992,33.122727272727275,1995.0,5.0,49.0,31.1,22.2,1011.5399999999989,33.29545454545455,1995.0,5.0,48.0,33.3,22.8,1038.099999999999,33.445454545454545
266,1996,5,2,31.1,21.7,927.1999999999992,32.59090909090909,1996,5,2,31.1,21.7,927.1999999999992,32.59090909090909,1996.0,5.0,1.0,28.3,21.7,948.7799999999993,32.71818181818182,1995.0,5.0,51.0,30.0,22.2,968.3199999999993,32.945454545454545,1995.0,5.0,50.0,30.6,22.2,1009.4999999999992,33.122727272727275,1995.0,5.0,49.0,31.1,22.2,1011.5399999999989,33.29545454545455
267,1996,5,3,31.1,21.7,881.2399999999991,32.46363636363637,1996,5,3,31.1,21.7,881.2399999999991,32.46363636363637,1996.0,5.0,2.0,31.1,21.7,927.1999999999992,32.59090909090909,1996.0,5.0,1.0,28.3,21.7,948.7799999999993,32.71818181818182,1995.0,5.0,51.0,30.0,22.2,968.3199999999993,32.945454545454545,1995.0,5.0,50.0,30.6,22.2,1009.4999999999992,33.122727272727275
268,1996,5,4,28.9,22.2,881.1999999999989,32.21363636363637,1996,5,4,28.9,22.2,881.1999999999989,32.21363636363637,1996.0,5.0,3.0,31.1,21.7,881.2399999999991,32.46363636363637,1996.0,5.0,2.0,31.1,21.7,927.1999999999992,32.59090909090909,1996.0,5.0,1.0,28.3,21.7,948.7799999999993,32.71818181818182,1995.0,5.0,51.0,30.0,22.2,968.3199999999993,32.945454545454545
269,1996,5,5,28.3,20.0,861.4099999999991,31.986363636363645,1996,5,5,28.3,20.0,861.4099999999991,31.986363636363645,1996.0,5.0,4.0,28.9,22.2,881.1999999999989,32.21363636363637,1996.0,5.0,3.0,31.1,21.7,881.2399999999991,32.46363636363637,1996.0,5.0,2.0,31.1,21.7,927.1999999999992,32.59090909090909,1996.0,5.0,1.0,28.3,21.7,948.7799999999993,32.71818181818182
270,1996,5,6,29.4,21.1,857.3599999999991,31.859090909090916,1996,5,6,29.4,21.1,857.3599999999991,31.859090909090916,1996.0,5.0,5.0,28.3,20.0,861.4099999999991,31.986363636363645,1996.0,5.0,4.0,28.9,22.2,881.1999999999989,32.21363636363637,1996.0,5.0,3.0,31.1,21.7,881.2399999999991,32.46363636363637,1996.0,5.0,2.0,31.1,21.7,927.1999999999992,32.59090909090909
271,1996,5,7,31.1,21.1,811.5499999999989,31.709090909090914,1996,5,7,31.1,21.1,811.5499999999989,31.709090909090914,1996.0,5.0,6.0,29.4,21.1,857.3599999999991,31.859090909090916,1996.0,5.0,5.0,28.3,20.0,861.4099999999991,31.986363636363645,1996.0,5.0,4.0,28.9,22.2,881.1999999999989,32.21363636363637,1996.0,5.0,3.0,31.1,21.7,881.2399999999991,32.46363636363637
272,1996,5,8,31.7,21.1,782.9199999999989,31.55909090909092,1996,5,8,31.7,21.1,782.9199999999989,31.55909090909092,1996.0,5.0,7.0,31.1,21.1,811.5499999999989,31.709090909090914,1996.0,5.0,6.0,29.4,21.1,857.3599999999991,31.859090909090916,1996.0,5.0,5.0,28.3,20.0,861.4099999999991,31.986363636363645,1996.0,5.0,4.0,28.9,22.2,881.1999999999989,32.21363636363637
273,1996,5,9,29.4,21.1,940.2699999999992,31.27727272727273,1996,5,9,29.4,21.1,940.2699999999992,31.27727272727273,1996.0,5.0,8.0,31.7,21.1,782.9199999999989,31.55909090909092,1996.0,5.0,7.0,31.1,21.1,811.5499999999989,31.709090909090914,1996.0,5.0,6.0,29.4,21.1,857.3599999999991,31.859090909090916,1996.0,5.0,5.0,28.3,20.0,861.4099999999991,31.986363636363645
274,1996,5,10,30.6,20.6,909.9399999999993,31.104545454545466,1996,5,10,30.6,20.6,909.9399999999993,31.104545454545466,1996.0,5.0,9.0,29.4,21.1,940.2699999999992,31.27727272727273,1996.0,5.0,8.0,31.7,21.1,782.9199999999989,31.55909090909092,1996.0,5.0,7.0,31.1,21.1,811.5499999999989,31.709090909090914,1996.0,5.0,6.0,29.4,21.1,857.3599999999991,31.859090909090916
275,1996,5,11,31.1,21.7,788.5399999999993,31.054545454545465,1996,5,11,31.1,21.7,788.5399999999993,31.054545454545465,1996.0,5.0,10.0,30.6,20.6,909.9399999999993,31.104545454545466,1996.0,5.0,9.0,29.4,21.1,940.2699999999992,31.27727272727273,1996.0,5.0,8.0,31.7,21.1,782.9199999999989,31.55909090909092,1996.0,5.0,7.0,31.1,21.1,811.5499999999989,31.709090909090914
276,1996,5,12,32.2,22.2,751.8199999999991,31.054545454545465,1996,5,12,32.2,22.2,751.8199999999991,31.054545454545465,1996.0,5.0,11.0,31.1,21.7,788.5399999999993,31.054545454545465,1996.0,5.0,10.0,30.6,20.6,909.9399999999993,31.104545454545466,1996.0,5.0,9.0,29.4,21.1,940.2699999999992,31.27727272727273,1996.0,5.0,8.0,31.7,21.1,782.9199999999989,31.55909090909092
277,1996,5,13,32.2,20.6,683.6399999999992,30.977272727272734,1996,5,13,32.2,20.6,683.6399999999992,30.977272727272734,1996.0,5.0,12.0,32.2,22.2,751.8199999999991,31.054545454545465,1996.0,5.0,11.0,31.1,21.7,788.5399999999993,31.054545454545465,1996.0,5.0,10.0,30.6,20.6,909.9399999999993,31.104545454545466,1996.0,5.0,9.0,29.4,21.1,940.2699999999992,31.27727272727273
278,1996,5,14,31.1,21.7,638.0099999999992,30.927272727272733,1996,5,14,31.1,21.7,638.0099999999992,30.927272727272733,1996.0,5.0,13.0,32.2,20.6,683.6399999999992,30.977272727272734,1996.0,5.0,12.0,32.2,22.2,751.8199999999991,31.054545454545465,1996.0,5.0,11.0,31.1,21.7,788.5399999999993,31.054545454545465,1996.0,5.0,10.0,30.6,20.6,909.9399999999993,31.104545454545466
279,1996,5,15,32.2,21.7,631.5199999999992,30.85000000000001,1996,5,15,32.2,21.7,631.5199999999992,30.85000000000001,1996.0,5.0,14.0,31.1,21.7,638.0099999999992,30.927272727272733,1996.0,5.0,13.0,32.2,20.6,683.6399999999992,30.977272727272734,1996.0,5.0,12.0,32.2,22.2,751.8199999999991,31.054545454545465,1996.0,5.0,11.0,31.1,21.7,788.5399999999993,31.054545454545465
280,1996,5,16,32.2,21.1,622.9399999999991,30.872727272727285,1996,5,16,32.2,21.1,622.9399999999991,30.872727272727285,1996.0,5.0,15.0,32.2,21.7,631.5199999999992,30.85000000000001,1996.0,5.0,14.0,31.1,21.7,638.0099999999992,30.927272727272733,1996.0,5.0,13.0,32.2,20.6,683.6399999999992,30.977272727272734,1996.0,5.0,12.0,32.2,22.2,751.8199999999991,31.054545454545465
281,1996,5,17,30.0,22.2,592.6399999999992,30.822727272727285,1996,5,17,30.0,22.2,592.6399999999992,30.822727272727285,1996.0,5.0,16.0,32.2,21.1,622.9399999999991,30.872727272727285,1996.0,5.0,15.0,32.2,21.7,631.5199999999992,30.85000000000001,1996.0,5.0,14.0,31.1,21.7,638.0099999999992,30.927272727272733,1996.0,5.0,13.0,32.2,20.6,683.6399999999992,30.977272727272734
282,1996,6,18,30.0,22.2,598.2699999999992,30.722727272727283,1996,6,18,30.0,22.2,598.2699999999992,30.722727272727283,1996.0,5.0,17.0,30.0,22.2,592.6399999999992,30.822727272727285,1996.0,5.0,16.0,32.2,21.1,622.9399999999991,30.872727272727285,1996.0,5.0,15.0,32.2,21.7,631.5199999999992,30.85000000000001,1996.0,5.0,14.0,31.1,21.7,638.0099999999992,30.927272727272733
283,1996,6,19,29.4,21.7,573.4099999999993,30.54545454545456,1996,6,19,29.4,21.7,573.4099999999993,30.54545454545456,1996.0,6.0,18.0,30.0,22.2,598.2699999999992,30.722727272727283,1996.0,5.0,17.0,30.0,22.2,592.6399999999992,30.822727272727285,1996.0,5.0,16.0,32.2,21.1,622.9399999999991,30.872727272727285,1996.0,5.0,15.0,32.2,21.7,631.5199999999992,30.85000000000001
284,1996,6,20,29.4,22.2,504.61999999999915,30.468181818181826,1996,6,20,29.4,22.2,504.61999999999915,30.468181818181826,1996.0,6.0,19.0,29.4,21.7,573.4099999999993,30.54545454545456,1996.0,6.0,18.0,30.0,22.2,598.2699999999992,30.722727272727283,1996.0,5.0,17.0,30.0,22.2,592.6399999999992,30.822727272727285,1996.0,5.0,16.0,32.2,21.1,622.9399999999991,30.872727272727285
285,1996,6,21,30.6,22.8,528.4799999999991,30.468181818181826,1996,6,21,30.6,22.8,528.4799999999991,30.468181818181826,1996.0,6.0,20.0,29.4,22.2,504.61999999999915,30.468181818181826,1996.0,6.0,19.0,29.4,21.7,573.4099999999993,30.54545454545456,1996.0,6.0,18.0,30.0,22.2,598.2699999999992,30.722727272727283,1996.0,5.0,17.0,30.0,22.2,592.6399999999992,30.822727272727285
286,1996,6,22,33.3,23.3,596.5399999999993,30.618181818181824,1996,6,22,33.3,23.3,596.5399999999993,30.618181818181824,1996.0,6.0,21.0,30.6,22.8,528.4799999999991,30.468181818181826,1996.0,6.0,20.0,29.4,22.2,504.61999999999915,30.468181818181826,1996.0,6.0,19.0,29.4,21.7,573.4099999999993,30.54545454545456,1996.0,6.0,18.0,30.0,22.2,598.2699999999992,30.722727272727283
287,1996,6,23,32.2,23.9,733.5999999999992,30.79545454545456,1996,6,23,32.2,23.9,733.5999999999992,30.79545454545456,1996.0,6.0,22.0,33.3,23.3,596.5399999999993,30.618181818181824,1996.0,6.0,21.0,30.6,22.8,528.4799999999991,30.468181818181826,1996.0,6.0,20.0,29.4,22.2,504.61999999999915,30.468181818181826,1996.0,6.0,19.0,29.4,21.7,573.4099999999993,30.54545454545456
288,1996,6,24,31.1,23.3,761.4199999999993,30.79545454545456,1996,6,24,31.1,23.3,761.4199999999993,30.79545454545456,1996.0,6.0,23.0,32.2,23.9,733.5999999999992,30.79545454545456,1996.0,6.0,22.0,33.3,23.3,596.5399999999993,30.618181818181824,1996.0,6.0,21.0,30.6,22.8,528.4799999999991,30.468181818181826,1996.0,6.0,20.0,29.4,22.2,504.61999999999915,30.468181818181826
289,1996,6,25,30.6,22.8,802.9999999999992,30.772727272727284,1996,6,25,30.6,22.8,802.9999999999992,30.772727272727284,1996.0,6.0,24.0,31.1,23.3,761.4199999999993,30.79545454545456,1996.0,6.0,23.0,32.2,23.9,733.5999999999992,30.79545454545456,1996.0,6.0,22.0,33.3,23.3,596.5399999999993,30.618181818181824,1996.0,6.0,21.0,30.6,22.8,528.4799999999991,30.468181818181826
290,1996,6,26,32.8,23.3,803.9899999999992,30.95000000000001,1996,6,26,32.8,23.3,803.9899999999992,30.95000000000001,1996.0,6.0,25.0,30.6,22.8,802.9999999999992,30.772727272727284,1996.0,6.0,24.0,31.1,23.3,761.4199999999993,30.79545454545456,1996.0,6.0,23.0,32.2,23.9,733.5999999999992,30.79545454545456,1996.0,6.0,22.0,33.3,23.3,596.5399999999993,30.618181818181824
291,1996,6,27,32.2,24.4,754.3199999999993,31.12727272727274,1996,6,27,32.2,24.4,754.3199999999993,31.12727272727274,1996.0,6.0,26.0,32.8,23.3,803.9899999999992,30.95000000000001,1996.0,6.0,25.0,30.6,22.8,802.9999999999992,30.772727272727284,1996.0,6.0,24.0,31.1,23.3,761.4199999999993,30.79545454545456,1996.0,6.0,23.0,32.2,23.9,733.5999999999992,30.79545454545456
292,1996,6,28,32.8,23.3,717.9999999999992,31.2818181818182,1996,6,28,32.8,23.3,717.9999999999992,31.2818181818182,1996.0,6.0,27.0,32.2,24.4,754.3199999999993,31.12727272727274,1996.0,6.0,26.0,32.8,23.3,803.9899999999992,30.95000000000001,1996.0,6.0,25.0,30.6,22.8,802.9999999999992,30.772727272727284,1996.0,6.0,24.0,31.1,23.3,761.4199999999993,30.79545454545456
293,1996,6,29,31.1,23.9,815.2199999999992,31.2818181818182,1996,6,29,31.1,23.9,815.2199999999992,31.2818181818182,1996.0,6.0,28.0,32.8,23.3,717.9999999999992,31.2818181818182,1996.0,6.0,27.0,32.2,24.4,754.3199999999993,31.12727272727274,1996.0,6.0,26.0,32.8,23.3,803.9899999999992,30.95000000000001,1996.0,6.0,25.0,30.6,22.8,802.9999999999992,30.772727272727284
294,1996,6,30,31.1,23.9,830.1099999999992,31.254545454545465,1996,6,30,31.1,23.9,830.1099999999992,31.254545454545465,1996.0,6.0,29.0,31.1,23.9,815.2199999999992,31.2818181818182,1996.0,6.0,28.0,32.8,23.3,717.9999999999992,31.2818181818182,1996.0,6.0,27.0,32.2,24.4,754.3199999999993,31.12727272727274,1996.0,6.0,26.0,32.8,23.3,803.9899999999992,30.95000000000001
295,1996,6,31,30.0,23.9,842.5899999999992,31.2818181818182,1996,6,31,30.0,23.9,842.5899999999992,31.2818181818182,1996.0,6.0,30.0,31.1,23.9,830.1099999999992,31.254545454545465,1996.0,6.0,29.0,31.1,23.9,815.2199999999992,31.2818181818182,1996.0,6.0,28.0,32.8,23.3,717.9999999999992,31.2818181818182,1996.0,6.0,27.0,32.2,24.4,754.3199999999993,31.12727272727274
296,1996,6,32,30.6,24.4,869.4299999999993,31.2818181818182,1996,6,32,30.6,24.4,869.4299999999993,31.2818181818182,1996.0,6.0,31.0,30.0,23.9,842.5899999999992,31.2818181818182,1996.0,6.0,30.0,31.1,23.9,830.1099999999992,31.254545454545465,1996.0,6.0,29.0,31.1,23.9,815.2199999999992,31.2818181818182,1996.0,6.0,28.0,32.8,23.3,717.9999999999992,31.2818181818182
297,1996,6,33,31.7,22.8,711.7699999999992,31.309090909090923,1996,6,33,31.7,22.8,711.7699999999992,31.309090909090923,1996.0,6.0,32.0,30.6,24.4,869.4299999999993,31.2818181818182,1996.0,6.0,31.0,30.0,23.9,842.5899999999992,31.2818181818182,1996.0,6.0,30.0,31.1,23.9,830.1099999999992,31.254545454545465,1996.0,6.0,29.0,31.1,23.9,815.2199999999992,31.2818181818182
298,1996,6,34,31.1,22.8,812.7199999999991,31.25909090909092,1996,6,34,31.1,22.8,812.7199999999991,31.25909090909092,1996.0,6.0,33.0,31.7,22.8,711.7699999999992,31.309090909090923,1996.0,6.0,32.0,30.6,24.4,869.4299999999993,31.2818181818182,1996.0,6.0,31.0,30.0,23.9,842.5899999999992,31.2818181818182,1996.0,6.0,30.0,31.1,23.9,830.1099999999992,31.254545454545465
299,1996,6,35,33.3,23.9,828.4599999999991,31.30909090909092,1996,6,35,33.3,23.9,828.4599999999991,31.30909090909092,1996.0,6.0,34.0,31.1,22.8,812.7199999999991,31.25909090909092,1996.0,6.0,33.0,31.7,22.8,711.7699999999992,31.309090909090923,1996.0,6.0,32.0,30.6,24.4,869.4299999999993,31.2818181818182,1996.0,6.0,31.0,30.0,23.9,842.5899999999992,31.2818181818182
300,1996,6,36,33.3,23.3,839.0499999999993,31.409090909090914,1996,6,36,33.3,23.3,839.0499999999993,31.409090909090914,1996.0,6.0,35.0,33.3,23.9,828.4599999999991,31.30909090909092,1996.0,6.0,34.0,31.1,22.8,812.7199999999991,31.25909090909092,1996.0,6.0,33.0,31.7,22.8,711.7699999999992,31.309090909090923,1996.0,6.0,32.0,30.6,24.4,869.4299999999993,31.2818181818182
301,1996,6,37,32.8,23.3,902.3599999999992,31.43636363636364,1996,6,37,32.8,23.3,902.3599999999992,31.43636363636364,1996.0,6.0,36.0,33.3,23.3,839.0499999999993,31.409090909090914,1996.0,6.0,35.0,33.3,23.9,828.4599999999991,31.30909090909092,1996.0,6.0,34.0,31.1,22.8,812.7199999999991,31.25909090909092,1996.0,6.0,33.0,31.7,22.8,711.7699999999992,31.309090909090923
302,1996,6,38,31.7,22.8,1145.9099999999992,31.413636363636364,1996,6,38,31.7,22.8,1145.9099999999992,31.413636363636364,1996.0,6.0,37.0,32.8,23.3,902.3599999999992,31.43636363636364,1996.0,6.0,36.0,33.3,23.3,839.0499999999993,31.409090909090914,1996.0,6.0,35.0,33.3,23.9,828.4599999999991,31.30909090909092,1996.0,6.0,34.0,31.1,22.8,812.7199999999991,31.25909090909092
303,1996,6,39,32.8,23.9,1155.849999999999,31.54090909090909,1996,6,39,32.8,23.9,1155.849999999999,31.54090909090909,1996.0,6.0,38.0,31.7,22.8,1145.9099999999992,31.413636363636364,1996.0,6.0,37.0,32.8,23.3,902.3599999999992,31.43636363636364,1996.0,6.0,36.0,33.3,23.3,839.0499999999993,31.409090909090914,1996.0,6.0,35.0,33.3,23.9,828.4599999999991,31.30909090909092
304,1996,6,40,31.1,23.9,1137.2699999999988,31.59090909090909,1996,6,40,31.1,23.9,1137.2699999999988,31.59090909090909,1996.0,6.0,39.0,32.8,23.9,1155.849999999999,31.54090909090909,1996.0,6.0,38.0,31.7,22.8,1145.9099999999992,31.413636363636364,1996.0,6.0,37.0,32.8,23.3,902.3599999999992,31.43636363636364,1996.0,6.0,36.0,33.3,23.3,839.0499999999993,31.409090909090914
305,1996,6,41,31.7,23.3,1165.449999999999,31.69545454545455,1996,6,41,31.7,23.3,1165.449999999999,31.69545454545455,1996.0,6.0,40.0,31.1,23.9,1137.2699999999988,31.59090909090909,1996.0,6.0,39.0,32.8,23.9,1155.849999999999,31.54090909090909,1996.0,6.0,38.0,31.7,22.8,1145.9099999999992,31.413636363636364,1996.0,6.0,37.0,32.8,23.3,902.3599999999992,31.43636363636364
306,1996,6,42,31.7,23.3,1164.4399999999987,31.800000000000008,1996,6,42,31.7,23.3,1164.4399999999987,31.800000000000008,1996.0,6.0,41.0,31.7,23.3,1165.449999999999,31.69545454545455,1996.0,6.0,40.0,31.1,23.9,1137.2699999999988,31.59090909090909,1996.0,6.0,39.0,32.8,23.9,1155.849999999999,31.54090909090909,1996.0,6.0,38.0,31.7,22.8,1145.9099999999992,31.413636363636364
307,1996,6,43,33.9,24.4,1181.8099999999986,31.950000000000006,1996,6,43,33.9,24.4,1181.8099999999986,31.950000000000006,1996.0,6.0,42.0,31.7,23.3,1164.4399999999987,31.800000000000008,1996.0,6.0,41.0,31.7,23.3,1165.449999999999,31.69545454545455,1996.0,6.0,40.0,31.1,23.9,1137.2699999999988,31.59090909090909,1996.0,6.0,39.0,32.8,23.9,1155.849999999999,31.54090909090909
308,1996,6,44,31.1,21.7,1176.1699999999985,31.85000000000001,1996,6,44,31.1,21.7,1176.1699999999985,31.85000000000001,1996.0,6.0,43.0,33.9,24.4,1181.8099999999986,31.950000000000006,1996.0,6.0,42.0,31.7,23.3,1164.4399999999987,31.800000000000008,1996.0,6.0,41.0,31.7,23.3,1165.449999999999,31.69545454545455,1996.0,6.0,40.0,31.1,23.9,1137.2699999999988,31.59090909090909
309,1996,6,45,31.1,22.2,1183.6899999999985,31.800000000000008,1996,6,45,31.1,22.2,1183.6899999999985,31.800000000000008,1996.0,6.0,44.0,31.1,21.7,1176.1699999999985,31.85000000000001,1996.0,6.0,43.0,33.9,24.4,1181.8099999999986,31.950000000000006,1996.0,6.0,42.0,31.7,23.3,1164.4399999999987,31.800000000000008,1996.0,6.0,41.0,31.7,23.3,1165.449999999999,31.69545454545455
310,1996,6,46,30.0,22.2,1149.9499999999985,31.750000000000004,1996,6,46,30.0,22.2,1149.9499999999985,31.750000000000004,1996.0,6.0,45.0,31.1,22.2,1183.6899999999985,31.800000000000008,1996.0,6.0,44.0,31.1,21.7,1176.1699999999985,31.85000000000001,1996.0,6.0,43.0,33.9,24.4,1181.8099999999986,31.950000000000006,1996.0,6.0,42.0,31.7,23.3,1164.4399999999987,31.800000000000008
311,1996,6,47,29.4,22.2,1055.6499999999983,31.69545454545455,1996,6,47,29.4,22.2,1055.6499999999983,31.69545454545455,1996.0,6.0,46.0,30.0,22.2,1149.9499999999985,31.750000000000004,1996.0,6.0,45.0,31.1,22.2,1183.6899999999985,31.800000000000008,1996.0,6.0,44.0,31.1,21.7,1176.1699999999985,31.85000000000001,1996.0,6.0,43.0,33.9,24.4,1181.8099999999986,31.950000000000006
312,1996,6,48,28.3,22.8,1093.0099999999986,31.490909090909096,1996,6,48,28.3,22.8,1093.0099999999986,31.490909090909096,1996.0,6.0,47.0,29.4,22.2,1055.6499999999983,31.69545454545455,1996.0,6.0,46.0,30.0,22.2,1149.9499999999985,31.750000000000004,1996.0,6.0,45.0,31.1,22.2,1183.6899999999985,31.800000000000008,1996.0,6.0,44.0,31.1,21.7,1176.1699999999985,31.85000000000001
313,1996,6,49,28.3,21.7,1045.0799999999986,31.313636363636366,1996,6,49,28.3,21.7,1045.0799999999986,31.313636363636366,1996.0,6.0,48.0,28.3,22.8,1093.0099999999986,31.490909090909096,1996.0,6.0,47.0,29.4,22.2,1055.6499999999983,31.69545454545455,1996.0,6.0,46.0,30.0,22.2,1149.9499999999985,31.750000000000004,1996.0,6.0,45.0,31.1,22.2,1183.6899999999985,31.800000000000008
314,1996,6,50,30.0,20.6,1029.0899999999986,31.18636363636364,1996,6,50,30.0,20.6,1029.0899999999986,31.18636363636364,1996.0,6.0,49.0,28.3,21.7,1045.0799999999986,31.313636363636366,1996.0,6.0,48.0,28.3,22.8,1093.0099999999986,31.490909090909096,1996.0,6.0,47.0,29.4,22.2,1055.6499999999983,31.69545454545455,1996.0,6.0,46.0,30.0,22.2,1149.9499999999985,31.750000000000004
315,1996,6,51,28.9,21.1,1023.0799999999987,31.08636363636364,1996,6,51,28.9,21.1,1023.0799999999987,31.08636363636364,1996.0,6.0,50.0,30.0,20.6,1029.0899999999986,31.18636363636364,1996.0,6.0,49.0,28.3,21.7,1045.0799999999986,31.313636363636366,1996.0,6.0,48.0,28.3,22.8,1093.0099999999986,31.490909090909096,1996.0,6.0,47.0,29.4,22.2,1055.6499999999983,31.69545454545455
316,1996,6,52,27.8,19.4,998.7299999999983,30.936363636363634,1996,6,52,27.8,19.4,998.7299999999983,30.936363636363634,1996.0,6.0,51.0,28.9,21.1,1023.0799999999987,31.08636363636364,1996.0,6.0,50.0,30.0,20.6,1029.0899999999986,31.18636363636364,1996.0,6.0,49.0,28.3,21.7,1045.0799999999986,31.313636363636366,1996.0,6.0,48.0,28.3,22.8,1093.0099999999986,31.490909090909096
317,1997,6,1,31.7,21.7,901.5099999999983,31.013636363636362,1997,6,1,31.7,21.7,901.5099999999983,31.013636363636362,1996.0,6.0,52.0,27.8,19.4,998.7299999999983,30.936363636363634,1996.0,6.0,51.0,28.9,21.1,1023.0799999999987,31.08636363636364,1996.0,6.0,50.0,30.0,20.6,1029.0899999999986,31.18636363636364,1996.0,6.0,49.0,28.3,21.7,1045.0799999999986,31.313636363636366
318,1997,6,2,27.8,21.1,886.6199999999985,30.88636363636363,1997,6,2,27.8,21.1,886.6199999999985,30.88636363636363,1997.0,6.0,1.0,31.7,21.7,901.5099999999983,31.013636363636362,1996.0,6.0,52.0,27.8,19.4,998.7299999999983,30.936363636363634,1996.0,6.0,51.0,28.9,21.1,1023.0799999999987,31.08636363636364,1996.0,6.0,50.0,30.0,20.6,1029.0899999999986,31.18636363636364
319,1997,6,3,28.9,19.4,844.8399999999987,30.7590909090909,1997,6,3,28.9,19.4,844.8399999999987,30.7590909090909,1997.0,6.0,2.0,27.8,21.1,886.6199999999985,30.88636363636363,1997.0,6.0,1.0,31.7,21.7,901.5099999999983,31.013636363636362,1996.0,6.0,52.0,27.8,19.4,998.7299999999983,30.936363636363634,1996.0,6.0,51.0,28.9,21.1,1023.0799999999987,31.08636363636364
